Job profession,Linguistic,Musical,Bodily,Logical - Mathematical,Spatial-Visualization,Interpersonal,Intrapersonal,Naturalist,P1,P2,P3,P4,P5,P6,P7,P8
Audiologist,17,11,6,17,9,16,14,14,2,1,0,2,0,2.0,1,1.0
Audiologist,16,12,6,18,9,15,11,11,2,1,0,2,0,2.0,1,1.0
Audiologist,15,13,6,19,9,19,12,12,2,1,0,2,0,2.0,1,1.0
Audiologist,19,14,6,20,9,20,13,13,2,1,0,2,0,2.0,1,1.0
Audiologist,20,11,6,15,9,17,14,14,2,1,0,2,0,2.0,1,1.0
Audiologist,17,12,6,16,9,17,11,11,2,1,0,2,0,2.0,1,1.0
Audiologist,17,13,7,17,9,17,12,12,2,1,0,2,0,2.0,1,1.0
Audiologist,17,12,8,18,9,17,13,13,2,1,0,2,0,2.0,1,1.0
Audiologist,16,14,9,19,9,17,14,14,2,1,0,2,0,2.0,1,1.0
Audiologist,15,11,10,20,9,17,11,13,2,1,0,2,0,2.0,1,1.0
Audiologist,19,12,8,20,9,20,12,11,2,1,0,2,0,2.0,1,1.0
Audiologist,20,13,8,20,5,20,12,11,2,1,0,2,0,2.0,1,1.0
Audiologist,17,14,8,20,6,20,12,11,2,1,0,2,0,2.0,1,1.0
Audiologist,17,11,8,20,7,20,12,11,2,1,0,2,0,2.0,1,1.0
Audiologist,16,12,8,20,8,20,12,11,2,1,0,2,0,2.0,1,1.0
Audiologist,15,13,8,20,9,20,12,11,2,1,0,2,0,2.0,1,1.0
Audiologist,19,12,8,20,10,20,12,11,2,1,0,2,0,2.0,1,1.0
Audiologist,20,14,5,20,9,20,12,11,2,1,0,2,0,2.0,1,1.0
Audiologist,17,11,6,20,9,20,12,11,2,1,0,2,0,2.0,1,1.0
Audiologist,18,12,7,20,9,20,12,11,2,1,0,2,0,2.0,1,1.0
Audiologist,17,13,8,20,9,20,12,11,2,1,0,2,0,2.0,1,1.0
Audiologist,16,14,9,20,9,20,12,11,2,1,0,2,0,2.0,1,1.0
Audiologist,15,11,10,20,9,20,12,11,2,1,0,2,0,2.0,1,1.0
Audiologist,19,12,8,20,5,20,12,11,2,1,0,2,0,2.0,1,1.0
Audiologist,20,13,8,20,6,20,12,11,2,1,0,2,0,2.0,1,1.0
Audiologist,17,12,8,20,7,20,12,11,2,1,0,2,0,2.0,1,1.0
Audiologist,17,14,8,20,8,20,12,11,2,1,0,2,0,2.0,1,1.0
Audiologist,16,11,8,20,9,20,12,11,2,1,0,2,0,2.0,1,1.0
Audiologist,15,12,8,20,10,20,12,11,2,1,0,2,0,2.0,1,1.0
Audiologist,19,13,7,20,9,20,12,11,2,1,0,2,0,2.0,1,1.0
Audiologist,20,14,6,20,9,20,12,11,2,1,0,2,0,2.0,1,1.0
Sound editor,11,20,5,15,7,12,13,18,1,2,0,2,0,1.0,1,2.0
Sound editor,12,15,6,16,5,13,13,19,1,2,0,2,0,1.0,1,2.0
Sound editor,13,15,8,17,6,14,13,20,1,2,0,2,0,1.0,1,2.0
Sound editor,14,17,9,18,8,12,13,17,1,2,0,2,0,1.0,1,2.0
Sound editor,12,19,10,19,9,13,13,18,1,2,0,2,0,1.0,1,2.0
Sound editor,13,20,9,16,10,14,13,18,1,2,0,2,0,1.0,1,2.0
Sound editor,11,15,8,15,9,12,13,19,1,2,0,2,0,1.0,1,2.0
Sound editor,12,15,7,16,8,13,13,20,1,2,0,2,0,1.0,1,2.0
Sound editor,13,15,5,17,7,14,13,17,1,2,0,2,0,1.0,1,2.0
Sound editor,14,15,6,18,5,12,13,18,1,2,0,2,0,1.0,1,2.0
Sound editor,12,15,5,19,6,13,13,18,1,2,0,2,0,1.0,1,2.0
Sound editor,13,15,6,20,5,12,13,19,1,2,0,2,0,1.0,1,2.0
Sound editor,11,15,8,16,6,13,13,20,1,2,0,2,0,1.0,1,2.0
Sound editor,12,16,9,16,8,14,13,17,1,2,0,2,0,1.0,1,2.0
Sound editor,13,17,10,16,9,12,13,18,1,2,0,2,0,1.0,1,2.0
Sound editor,14,18,9,16,10,13,13,18,1,2,0,2,0,1.0,1,2.0
Sound editor,12,19,8,16,9,12,13,19,1,2,0,2,0,1.0,1,2.0
Sound editor,13,20,7,16,8,13,13,20,1,2,0,2,0,1.0,1,2.0
Sound editor,11,15,5,15,7,14,13,17,1,2,0,2,0,1.0,1,2.0
Sound editor,12,15,6,16,5,12,13,18,1,2,0,2,0,1.0,1,2.0
Sound editor,13,15,5,17,6,13,13,18,1,2,0,2,0,1.0,1,2.0
Sound editor,14,15,6,18,5,12,13,19,1,2,0,2,0,1.0,1,2.0
Sound editor,12,15,8,19,6,13,13,20,1,2,0,2,0,1.0,1,2.0
Sound editor,13,15,9,18,8,14,13,17,1,2,0,2,0,1.0,1,2.0
Sound editor,11,16,10,19,9,12,13,18,1,2,0,2,0,1.0,1,2.0
Sound editor,12,18,9,20,10,13,14,18,1,2,0,2,0,1.0,1,2.0
Sound editor,13,19,8,15,9,12,14,19,1,2,0,2,0,1.0,1,2.0
Sound editor,14,20,7,16,8,13,14,20,1,2,0,2,0,1.0,1,2.0
Sound editor,12,15,5,17,7,14,14,17,1,2,0,2,0,1.0,1,2.0
Sound editor,13,16,6,18,5,12,14,18,1,2,0,2,0,1.0,1,2.0
Sound editor,14,17,10,19,6,13,14,18,1,2,0,2,0,1.0,1,2.0
Sound editor,12,18,5,20,10,11,14,19,1,2,0,2,0,1.0,1,2.0
Sound editor,13,19,6,17,9,12,14,20,1,2,0,2,0,1.0,1,2.0
Sound editor,14,20,7,18,8,13,14,17,1,2,0,2,0,1.0,1,2.0
Sound editor,12,17,8,19,7,14,14,18,1,2,0,2,0,1.0,1,2.0
Sound editor,13,18,9,20,6,12,14,18,1,2,0,2,0,1.0,1,2.0
Sound editor,14,18,10,15,5,13,14,19,1,2,0,2,0,1.0,1,2.0
Sound editor,12,19,5,18,10,11,14,20,1,2,0,2,0,1.0,1,2.0
Sound editor,13,20,6,19,9,12,14,17,1,2,0,2,0,1.0,1,2.0
Sound editor,14,15,7,20,8,13,14,18,1,2,0,2,0,1.0,1,2.0
Sound editor,12,16,8,15,7,14,14,18,1,2,0,2,0,1.0,1,2.0
Sound editor,13,17,9,16,6,12,14,19,1,2,0,2,0,1.0,1,2.0
Sound editor,14,18,10,17,5,13,14,20,1,2,0,2,0,1.0,1,2.0
Sound editor,12,19,5,18,10,11,14,17,1,2,0,2,0,1.0,1,2.0
Sound editor,13,20,6,19,9,12,14,18,1,2,0,2,0,1.0,1,2.0
Sound editor,14,17,7,20,8,13,14,18,1,2,0,2,0,1.0,1,2.0
Sound editor,12,18,8,17,7,14,14,19,1,2,0,2,0,1.0,1,2.0
Sound editor,13,19,9,18,6,12,14,20,1,2,0,2,0,1.0,1,2.0
Sound editor,14,20,10,19,5,13,14,17,1,2,0,2,0,1.0,1,2.0
Sound editor,12,15,8,20,5,11,14,18,1,2,0,2,0,1.0,1,2.0
Music teacher,15,20,11,5,8,19,13,12,2,2,1,0,0,2.0,1,1.0
Music teacher,16,17,12,6,9,19,14,13,2,2,1,0,0,2.0,1,1.0
Music teacher,17,18,13,7,10,19,11,14,2,2,1,0,0,2.0,1,1.0
Music teacher,18,19,14,8,5,19,12,11,2,2,1,0,0,2.0,1,1.0
Music teacher,19,20,14,9,6,19,13,12,2,2,1,0,0,2.0,1,1.0
Music teacher,20,20,13,10,8,19,14,13,2,2,1,0,0,2.0,1,1.0
Music teacher,15,17,12,5,9,19,11,14,2,2,1,0,0,2.0,1,1.0
Music teacher,15,18,11,6,10,19,12,11,2,2,1,0,0,2.0,1,1.0
Music teacher,17,19,11,7,5,19,13,12,2,2,1,0,0,2.0,1,1.0
Music teacher,18,20,12,8,6,19,14,13,2,2,1,0,0,2.0,1,1.0
Music teacher,19,19,13,9,8,19,11,14,2,2,1,0,0,2.0,1,1.0
Music teacher,20,20,14,10,9,19,12,11,2,2,1,0,0,2.0,1,1.0
Music teacher,15,20,14,5,10,19,13,12,2,2,1,0,0,2.0,1,1.0
Music teacher,16,20,13,6,5,19,14,13,2,2,1,0,0,2.0,1,1.0
Music teacher,17,17,12,7,6,19,11,14,2,2,1,0,0,2.0,1,1.0
Music teacher,18,18,11,8,8,19,12,11,2,2,1,0,0,2.0,1,1.0
Music teacher,19,19,11,9,9,19,13,12,2,2,1,0,0,2.0,1,1.0
Music teacher,20,20,12,10,10,19,14,13,2,2,1,0,0,2.0,1,1.0
Music teacher,17,17,13,5,5,19,11,14,2,2,1,0,0,2.0,1,1.0
Music teacher,18,18,14,6,6,19,12,11,2,2,1,0,0,2.0,1,1.0
Music teacher,19,19,14,7,8,19,13,12,2,2,1,0,0,2.0,1,1.0
Music teacher,20,20,13,8,9,19,14,13,2,2,1,0,0,2.0,1,1.0
Music teacher,15,17,12,9,10,19,11,14,2,2,1,0,0,2.0,1,1.0
Music teacher,15,18,11,10,5,19,12,11,2,2,1,0,0,2.0,1,1.0
Music teacher,16,19,11,5,6,19,13,12,2,2,1,0,0,2.0,1,1.0
Music teacher,17,20,12,6,8,17,14,13,2,2,1,0,0,2.0,1,1.0
Music teacher,17,17,13,7,9,18,11,14,2,2,1,0,0,2.0,1,1.0
Music teacher,18,18,14,8,10,19,12,11,2,2,1,0,0,2.0,1,1.0
Music teacher,19,19,14,9,5,20,13,12,2,2,1,0,0,2.0,1,1.0
Music teacher,20,20,13,10,6,19,14,13,2,2,1,0,0,2.0,1,1.0
Music teacher,19,20,12,5,8,17,11,14,2,2,1,0,0,2.0,1,1.0
Music teacher,20,20,11,6,9,18,12,11,2,2,1,0,0,2.0,1,1.0
Music teacher,17,20,11,7,10,19,13,12,2,2,1,0,0,2.0,1,1.0
Music teacher,18,17,12,8,5,20,14,13,2,2,1,0,0,2.0,1,1.0
Music teacher,19,18,13,9,6,19,11,14,2,2,1,0,0,2.0,1,1.0
Music teacher,20,19,14,10,8,17,12,11,2,2,1,0,0,2.0,1,1.0
Music teacher,19,20,14,5,9,18,13,12,2,2,1,0,0,2.0,1,1.0
Music teacher,20,19,13,6,10,19,14,13,2,2,1,0,0,2.0,1,1.0
Music teacher,17,17,12,7,5,20,11,14,2,2,1,0,0,2.0,1,1.0
Music teacher,18,18,11,8,6,19,12,11,2,2,1,0,0,2.0,1,1.0
Music teacher,19,19,11,9,8,17,13,12,2,2,1,0,0,2.0,1,1.0
Music teacher,20,20,12,5,9,18,14,13,2,2,1,0,0,2.0,1,1.0
Music teacher,19,19,13,6,10,19,11,14,2,2,1,0,0,2.0,1,1.0
Music teacher,20,17,14,7,5,20,12,11,2,2,1,0,0,2.0,1,1.0
Music teacher,17,18,14,8,6,19,13,12,2,2,1,0,0,2.0,1,1.0
Music teacher,18,19,13,9,8,17,14,13,2,2,1,0,0,2.0,1,1.0
Music teacher,19,19,12,10,9,18,11,14,2,2,1,0,0,2.0,1,1.0
Music teacher,20,20,11,6,10,19,12,11,2,2,1,0,0,2.0,1,1.0
Music teacher,17,16,13,7,5,20,11,12,2,2,1,0,0,2.0,1,1.0
Music teacher,15,18,14,8,6,16,13,14,2,2,1,0,0,2.0,1,1.0
Actuary,11,18,11,19,5,18,20,5,1,2,1,2,0,2.0,2,0.0
Actuary,13,19,13,17,6,19,18,6,1,2,1,2,0,2.0,2,0.0
Actuary,12,20,12,18,7,20,19,7,1,2,1,2,0,2.0,2,0.0
Actuary,14,19,14,19,8,17,20,8,1,2,1,2,0,2.0,2,0.0
Actuary,11,17,11,20,9,18,17,9,1,2,1,2,0,2.0,2,0.0
Actuary,13,18,13,19,10,18,18,10,1,2,1,2,0,2.0,2,0.0
Actuary,11,19,12,17,5,19,18,5,1,2,1,2,0,2.0,2,0.0
Actuary,13,20,14,18,6,20,19,6,1,2,1,2,0,2.0,2,0.0
Actuary,12,19,11,19,7,17,20,7,1,2,1,2,0,2.0,2,0.0
Actuary,14,17,13,20,8,18,17,8,1,2,1,2,0,2.0,2,0.0
Actuary,11,18,12,19,9,18,18,9,1,2,1,2,0,2.0,2,0.0
Actuary,13,19,14,17,10,19,18,10,1,2,1,2,0,2.0,2,0.0
Actuary,11,18,11,18,5,20,19,5,1,2,1,2,0,2.0,2,0.0
Actuary,13,19,13,19,6,17,20,6,1,2,1,2,0,2.0,2,0.0
Actuary,12,20,12,17,7,18,17,7,1,2,1,2,0,2.0,2,0.0
Actuary,14,19,14,18,8,18,18,8,1,2,1,2,0,2.0,2,0.0
Actuary,11,17,11,19,9,19,18,9,1,2,1,2,0,2.0,2,0.0
Actuary,13,18,13,20,10,20,19,10,1,2,1,2,0,2.0,2,0.0
Actuary,11,19,12,19,5,17,20,5,1,2,1,2,0,2.0,2,0.0
Actuary,13,20,14,17,6,19,17,6,1,2,1,2,0,2.0,2,0.0
Actuary,12,19,11,18,7,17,18,7,1,2,1,2,0,2.0,2,0.0
Actuary,14,17,13,19,8,16,18,8,1,2,1,2,0,2.0,2,0.0
Actuary,11,18,12,20,9,19,19,9,1,2,1,2,0,2.0,2,0.0
Actuary,13,19,14,19,10,17,20,10,1,2,1,2,0,2.0,2,0.0
Actuary,11,18,11,17,5,16,17,5,1,2,1,2,0,2.0,2,0.0
Actuary,13,19,13,18,6,19,18,6,1,2,1,2,0,2.0,2,0.0
Actuary,12,20,12,19,7,17,18,7,1,2,1,2,0,2.0,2,0.0
Actuary,14,19,14,17,8,16,19,8,1,2,1,2,0,2.0,2,0.0
Actuary,11,17,11,18,9,18,20,9,1,2,1,2,0,2.0,2,0.0
Actuary,13,18,13,19,10,19,17,10,1,2,1,2,0,2.0,2,0.0
Actuary,11,19,12,20,5,17,18,5,1,2,1,2,0,2.0,2,0.0
Actuary,13,20,14,19,6,16,18,6,1,2,1,2,0,2.0,2,0.0
Actuary,12,19,11,17,7,19,19,7,1,2,1,2,0,2.0,2,0.0
Actuary,14,17,13,18,8,17,20,8,1,2,1,2,0,2.0,2,0.0
Actuary,11,18,12,19,9,16,17,9,1,2,1,2,0,2.0,2,0.0
Actuary,13,19,14,20,10,18,18,10,1,2,1,2,0,2.0,2,0.0
Actuary,11,18,11,19,5,18,19,5,1,2,1,2,0,2.0,2,0.0
Actuary,13,19,13,17,6,18,19,6,1,2,1,2,0,2.0,2,0.0
Actuary,12,20,12,18,7,19,19,7,1,2,1,2,0,2.0,2,0.0
Actuary,14,19,14,19,8,20,19,8,1,2,1,2,0,2.0,2,0.0
Actuary,11,17,11,17,9,17,19,9,1,2,1,2,0,2.0,2,0.0
Actuary,13,18,13,18,5,18,19,5,1,2,1,2,0,2.0,2,0.0
Actuary,11,19,12,19,6,18,19,6,1,2,1,2,0,2.0,2,0.0
Actuary,13,20,14,20,7,19,19,7,1,2,1,2,0,2.0,2,0.0
Actuary,12,19,11,19,8,20,19,8,1,2,1,2,0,2.0,2,0.0
Actuary,14,17,13,17,9,17,17,9,1,2,1,2,0,2.0,2,0.0
Actuary,11,18,12,18,10,19,16,10,1,2,1,2,0,2.0,2,0.0
Actuary,13,19,14,19,6,17,19,6,1,2,1,2,0,2.0,2,0.0
Actuary,14,15,13,20,7,16,17,7,1,2,1,2,0,2.0,2,0.0
Actuary,11,17,14,19,8,18,16,8,1,2,1,2,0,2.0,2,0.0
Chartered Accountant,12,5,12,18,7,19,13,5,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,13,6,13,16,7,17,13,5,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,14,7,14,17,7,16,13,6,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,11,8,11,18,7,17,13,6,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,14,9,14,19,7,19,13,5,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,12,10,12,20,8,17,13,5,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,13,5,13,15,7,16,13,6,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,12,6,14,16,7,19,13,6,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,13,7,14,17,9,17,13,5,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,14,8,11,18,7,16,13,5,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,11,9,14,19,7,17,13,6,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,14,10,12,20,7,19,13,6,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,12,5,13,15,5,17,13,5,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,13,6,12,16,6,19,13,5,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,12,7,14,17,7,17,13,6,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,13,8,11,18,8,16,13,6,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,14,9,14,19,7,17,13,5,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,11,10,12,20,7,19,13,5,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,14,5,13,15,9,17,13,6,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,12,6,12,16,7,19,13,6,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,13,7,14,17,7,17,13,5,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,12,8,11,18,10,16,13,5,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,13,9,14,19,7,17,13,6,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,14,10,12,20,7,19,13,6,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,11,5,13,15,8,17,13,5,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,14,6,12,16,7,19,12,5,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,12,7,14,17,7,17,12,6,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,13,8,11,18,9,16,12,6,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,12,9,14,19,7,17,12,5,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,13,10,12,20,8,19,12,5,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,14,5,13,15,7,17,12,6,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,11,6,12,16,7,19,12,6,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,14,7,14,17,9,17,12,5,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,12,8,11,18,7,16,12,5,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,13,9,14,19,7,17,12,6,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,12,10,12,20,7,19,12,6,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,13,5,13,15,8,17,12,5,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,14,6,12,16,7,19,12,5,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,11,7,14,17,7,17,12,6,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,14,8,11,18,9,16,12,6,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,12,9,14,19,7,17,12,5,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,13,5,12,20,7,19,12,5,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,12,6,13,15,8,17,12,6,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,13,7,12,16,7,19,12,6,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,14,8,14,17,7,17,12,5,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,11,9,11,18,9,16,12,5,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,14,10,14,19,7,17,12,6,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,12,6,12,20,7,19,12,6,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,13,7,13,19,6,17,12,7,1,0,1,2,0,2.0,1,0.0
Chartered Accountant,14,8,12,20,5,18,12,7,1,0,1,2,0,2.0,1,0.0
Computer analyst,15,7,12,15,6,11,20,6,2,0,1,2,0,1.0,2,0.0
Computer analyst,16,6,13,16,5,11,15,6,2,0,1,2,0,1.0,2,0.0
Computer analyst,17,5,14,17,7,11,16,5,2,0,1,2,0,1.0,2,0.0
Computer analyst,18,7,11,18,6,11,17,5,2,0,1,2,0,1.0,2,0.0
Computer analyst,19,6,14,19,6,11,18,6,2,0,1,2,0,1.0,2,0.0
Computer analyst,20,5,12,20,5,11,19,6,2,0,1,2,0,1.0,2,0.0
Computer analyst,15,8,13,15,7,11,20,5,2,0,1,2,0,1.0,2,0.0
Computer analyst,16,7,12,16,6,11,15,5,2,0,1,2,0,1.0,2,0.0
Computer analyst,17,6,13,17,6,11,16,6,2,0,1,2,0,1.0,2,0.0
Computer analyst,18,5,14,18,5,11,17,6,2,0,1,2,0,1.0,2,0.0
Computer analyst,19,8,11,19,7,11,18,5,2,0,1,2,0,1.0,2,0.0
Computer analyst,20,7,14,20,6,11,19,6,2,0,1,2,0,1.0,2,0.0
Computer analyst,15,6,12,15,6,11,20,6,2,0,1,2,0,1.0,2,0.0
Computer analyst,16,5,13,16,5,12,15,5,2,0,1,2,0,1.0,2,0.0
Computer analyst,17,8,12,17,7,12,16,5,2,0,1,2,0,1.0,2,0.0
Computer analyst,18,7,13,18,6,12,17,6,2,0,1,2,0,1.0,2,0.0
Computer analyst,19,6,14,19,6,12,18,6,2,0,1,2,0,1.0,2,0.0
Computer analyst,20,5,11,20,5,12,19,5,2,0,1,2,0,1.0,2,0.0
Computer analyst,15,8,14,15,7,12,20,5,2,0,1,2,0,1.0,2,0.0
Computer analyst,16,7,12,16,6,12,15,6,2,0,1,2,0,1.0,2,0.0
Computer analyst,17,6,13,17,6,12,16,6,2,0,1,2,0,1.0,2,0.0
Computer analyst,18,5,12,18,5,12,17,5,2,0,1,2,0,1.0,2,0.0
Computer analyst,19,8,13,19,7,12,18,6,2,0,1,2,0,1.0,2,0.0
Computer analyst,20,7,14,20,6,12,19,6,2,0,1,2,0,1.0,2,0.0
Computer analyst,15,6,11,16,6,12,20,5,2,0,1,2,0,1.0,2,0.0
Computer analyst,16,5,14,15,5,12,15,5,2,0,1,2,0,1.0,2,0.0
Computer analyst,17,8,12,16,7,13,16,6,2,0,1,2,0,1.0,2,0.0
Computer analyst,18,7,13,17,6,13,17,6,2,0,1,2,0,1.0,2,0.0
Computer analyst,19,8,12,18,6,13,18,5,2,0,1,2,0,1.0,2,0.0
Computer analyst,20,9,13,19,5,13,19,5,2,0,1,2,0,1.0,2,0.0
Computer analyst,15,10,14,20,7,13,20,6,2,0,1,2,0,1.0,2,0.0
Computer analyst,16,5,11,15,6,13,15,6,2,0,1,2,0,1.0,2,0.0
Computer analyst,17,6,14,16,6,13,16,5,2,0,1,2,0,1.0,2,0.0
Computer analyst,18,7,12,17,5,13,17,6,2,0,1,2,0,1.0,2,0.0
Computer analyst,19,8,13,18,7,13,18,6,2,0,1,2,0,1.0,2,0.0
Computer analyst,20,9,12,19,6,13,19,5,2,0,1,2,0,1.0,2,0.0
Computer analyst,15,10,13,20,6,13,20,5,2,0,1,2,0,1.0,2,0.0
Computer analyst,16,5,14,15,5,13,15,6,2,0,1,2,0,1.0,2,0.0
Computer analyst,17,6,11,16,7,14,16,6,2,0,1,2,0,1.0,2,0.0
Computer analyst,18,7,14,17,6,14,17,5,2,0,1,2,0,1.0,2,0.0
Computer analyst,19,8,12,18,6,14,18,5,2,0,1,2,0,1.0,2,0.0
Computer analyst,20,9,13,19,5,14,19,6,2,0,1,2,0,1.0,2,0.0
Computer analyst,15,10,12,20,7,14,20,6,2,0,1,2,0,1.0,2,0.0
Computer analyst,16,5,13,15,6,14,15,5,2,0,1,2,0,1.0,2,0.0
Computer analyst,17,6,14,16,6,14,16,7,2,0,1,2,0,1.0,2,0.0
Computer analyst,18,7,11,17,5,14,17,7,2,0,1,2,0,1.0,2,0.0
Computer analyst,19,8,14,18,7,14,18,6,2,0,1,2,0,1.0,2,0.0
Computer analyst,20,9,12,19,6,14,19,5,2,0,1,2,0,1.0,2,0.0
Computer analyst,16,10,13,20,7,14,20,7,2,0,1,2,0,1.0,2,0.0
Computer analyst,17,8,14,17,9,14,16,7,2,0,1,2,0,1.0,2,0.0
Computer programmer,19,8,8,15,5,13,11,10,2,0,0,2,0,1.0,1,0.0
Computer programmer,20,5,9,16,6,13,12,5,2,0,0,2,0,1.0,1,0.0
Computer programmer,18,6,10,17,7,13,13,6,2,0,0,2,0,1.0,1,0.0
Computer programmer,17,5,5,18,8,13,14,7,2,0,0,2,0,1.0,1,0.0
Computer programmer,15,6,6,19,9,13,14,8,2,0,0,2,0,1.0,1,0.0
Computer programmer,20,5,7,20,5,13,13,9,2,0,0,2,0,1.0,1,0.0
Computer programmer,19,6,8,15,6,13,12,10,2,0,0,2,0,1.0,1,0.0
Computer programmer,18,5,9,16,7,13,12,5,2,0,0,2,0,1.0,1,0.0
Computer programmer,17,6,10,17,8,13,11,6,2,0,0,2,0,1.0,1,0.0
Computer programmer,19,5,8,18,9,13,11,7,2,0,0,2,0,1.0,1,0.0
Computer programmer,20,6,9,19,5,13,12,8,2,0,0,2,0,1.0,1,0.0
Computer programmer,18,5,10,20,6,13,13,9,2,0,0,2,0,1.0,1,0.0
Computer programmer,17,6,5,15,7,13,14,10,2,0,0,2,0,1.0,1,0.0
Computer programmer,15,5,6,16,8,12,14,5,2,0,0,2,0,1.0,1,0.0
Computer programmer,20,6,7,17,9,12,13,6,2,0,0,2,0,1.0,1,0.0
Computer programmer,19,5,8,18,5,12,12,7,2,0,0,2,0,1.0,1,0.0
Computer programmer,18,6,9,19,6,12,12,8,2,0,0,2,0,1.0,1,0.0
Computer programmer,17,5,10,20,7,12,11,9,2,0,0,2,0,1.0,1,0.0
Computer programmer,19,6,8,15,8,12,11,10,2,0,0,2,0,1.0,1,0.0
Computer programmer,20,5,9,16,9,12,12,5,2,0,0,2,0,1.0,1,0.0
Computer programmer,18,6,10,17,5,12,13,6,2,0,0,2,0,1.0,1,0.0
Computer programmer,17,5,5,18,6,12,14,7,2,0,0,2,0,1.0,1,0.0
Computer programmer,15,6,6,19,7,12,14,8,2,0,0,2,0,1.0,1,0.0
Computer programmer,20,5,7,20,8,12,13,9,2,0,0,2,0,1.0,1,0.0
Computer programmer,19,6,8,15,9,12,12,10,2,0,0,2,0,1.0,1,0.0
Computer programmer,18,5,9,16,5,12,12,5,2,0,0,2,0,1.0,1,0.0
Computer programmer,17,6,10,17,6,12,11,6,2,0,0,2,0,1.0,1,0.0
Computer programmer,16,5,8,18,7,11,11,7,2,0,0,2,0,1.0,1,0.0
Computer programmer,15,6,9,19,8,11,12,8,2,0,0,2,0,1.0,1,0.0
Computer programmer,19,5,10,20,9,11,13,9,2,0,0,2,0,1.0,1,0.0
Computer programmer,18,6,5,15,5,11,14,10,2,0,0,2,0,1.0,1,0.0
Computer programmer,17,5,6,16,6,11,14,5,2,0,0,2,0,1.0,1,0.0
Computer programmer,16,6,7,17,7,11,13,6,2,0,0,2,0,1.0,1,0.0
Computer programmer,15,5,8,18,8,11,12,7,2,0,0,2,0,1.0,1,0.0
Computer programmer,19,6,9,19,9,11,12,8,2,0,0,2,0,1.0,1,0.0
Computer programmer,18,5,10,20,5,11,11,9,2,0,0,2,0,1.0,1,0.0
Computer programmer,17,6,8,15,6,11,11,10,2,0,0,2,0,1.0,1,0.0
Computer programmer,16,5,9,16,7,11,12,5,2,0,0,2,0,1.0,1,0.0
Computer programmer,15,6,10,17,8,11,13,6,2,0,0,2,0,1.0,1,0.0
Computer programmer,19,5,5,18,9,13,14,7,2,0,0,2,0,1.0,1,0.0
Computer programmer,18,6,6,19,5,13,14,8,2,0,0,2,0,1.0,1,0.0
Computer programmer,17,5,7,20,6,13,13,9,2,0,0,2,0,1.0,1,0.0
Computer programmer,16,6,8,15,7,13,12,10,2,0,0,2,0,1.0,1,0.0
Computer programmer,15,5,9,16,8,13,12,5,2,0,0,2,0,1.0,1,0.0
Computer programmer,19,6,10,17,9,13,11,6,2,0,0,2,0,1.0,1,0.0
